ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1000656794,VoxCube - 8x8x8 RGB LED chainable cubes,Makerspaces,Technology,AUD,2016-04-01,129000.00,2016-03-02 00:15:02,11601.50,failed,32,AU,8267.42,8910.52,99078.34
1000659557,New world disorder,Punk,Music,USD,2016-07-05,5000.00,2016-06-05 18:46:18,0.00,failed,0,US,0.00,0.00,5000.00
1000674477,GENERATION FX a documentary film.,Documentary,Film & Video,USD,2012-12-09,100000.00,2012-10-10 04:57:11,8085.00,failed,37,US,8085.00,8085.00,100000.00
1000682368,Rack and Ruin Out of Orbit 3,Fiction,Publishing,GBP,2015-06-17,2500.00,2015-05-18 21:52:36,1315.00,failed,29,GB,2068.07,2082.74,3959.58
1000684975,Help me prepare for an upcoming art show,Painting,Art,USD,2016-04-24,1200.00,2016-03-10 21:25:41,2.00,failed,2,US,2.00,2.00,1200.00
1000694855,STREETFIGHTERZ WHEELIE MURICA,Film & Video,Film & Video,USD,2014-09-20,6500.00,2014-08-06 21:28:36,555.00,undefined,0,N,0,,555.00,6500.00
1000697657,The Forever Rechargeable Talking Super Capacitor Flashlight,Hardware,Technology,CAD,2013-10-23,2000.00,2013-09-23 23:36:49,656.00,failed,18,CA,636.78,628.47,1916.08
1000699196,COVENANT,Jazz,Music,USD,2014-12-07,32000.00,2014-11-07 18:02:15,4670.00,failed,42,US,4670.00,4670.00,32000.00
1000707541,Elephant Gun Media Blitzkrieg,Music,Music,USD,2011-11-04,777.00,2011-10-20 23:51:42,923.00,successful,36,US,923.00,923.00,777.00
1000710630,Our Shared Stories: An Afghan Diary,Anthologies,Publishing,USD,2016-08-20,7500.00,2016-07-06 16:22:04,9500.00,successful,86,US,880.00,9500.00,7500.00
1000719127,The Gentle Art Of Tutelage,Narrative Film,Film & Video,USD,2013-03-20,50000.00,2013-01-19 18:38:31,2161.00,failed,26,US,2161.00,2161.00,50000.00
1000725978,Air Bonsai | Create your little star,Product Design,Design,USD,2016-03-01,80000.00,2016-01-21 12:18:00,843743.00,successful,3784,US,843743.00,843743.00,80000.00
1000727191,Canadian Invasion's Choose Your Own Adventure Album,Pop,Music,USD,2010-12-20,2000.00,2010-10-26 01:17:27,2036.00,successful,38,US,2036.00,2036.00,2000.00
1000727905,Wrist Covers,Product Design,Design,USD,2015-04-24,9500.00,2015-02-23 19:39:59,0.00,failed,0,US,0.00,0.00,9500.00
1000741180,High Stakes: A Short Film,Shorts,Film & Video,USD,2013-11-03,5000.00,2013-10-09 21:55:16,5120.00,successful,81,US,5120.00,5120.00,5000.00
1000741387,Fomatek: Foam Laptop Desks & Music Stands Elevate your Gear.,Product Design,Design,USD,2015-09-26,10000.00,2015-08-27 22:02:59,805.00,failed,10,US,805.00,805.00,10000.00
1000752960,100 Risings,Documentary,Film & Video,GBP,2014-07-10,500.00,2014-06-10 10:36:20,10.00,failed,1,GB,16.81,17.12,856.00
1000754401,Sky Scrapers Project,Tabletop Games,Games,USD,2015-06-16,50000.00,2015-05-17 21:44:40,1825.00,failed,32,US,1825.00,1825.00,50000.00
1000758916,Keys to the Moon's First Full Length Album!,Music,Music,USD,2016-10-01,4000.00,2016-09-01 15:32:07,4629.00,successful,37,US,15.00,4629.00,4000.00
1000761521,KILOS.,Thrillers,Film & Video,USD,2018-02-06,5000.00,2017-12-23 20:34:31,310.00,live,4,US,200.00,310.00,5000.00
1000767040,Strait Jacket – Tangle Prevention For Headphones,Product Design,Design,USD,2016-11-23,30000.00,2016-10-24 03:35:51,1041.00,canceled,46,US,549.00,1041.00,30000.00
1000770149,Worrisome Wilf's Beastly Bedtime,Children's Books,Publishing,GBP,2013-06-12,5500.00,2013-05-13 13:59:23,5721.00,successful,140,GB,8787.83,8937.95,8592.68
1000772297,Airfoil Click Pen: Aviation Inspired for gel & rollerball,Product Design,Design,USD,2014-10-05,5000.00,2014-09-09 20:17:23,26407.00,successful,327,US,26407.00,26407.00,5000.00
1000776914,VLC for the new Windows 8 User Experience (Metro),Software,Technology,GBP,2012-12-29,40000.00,2012-11-29 13:54:50,47056.86,successful,3080,GB,75365.14,75379.02,64074.84
1000777557,Raise funds for the new JonathanGluck and the Wayward Kind album!,Rock,Music,USD,2010-09-19,4000.00,2010-07-30 23:23:15,30.00,failed,2,US,30.00,30.00,4000.00
1000781363,The Spider and the Fly,Children's Books,Publishing,USD,2014-07-09,19650.00,2014-06-09 09:10:06,20313.00,successful,164,US,20313.00,20313.00,19650.00
1000781512,Knock Down Drag Out,Shorts,Film & Video,USD,2012-01-10,800.00,2011-12-09 00:23:22,850.00,successful,19,US,850.00,850.00,800.00
1000785030,Day of the Dead Tyrion Lannister Calavera Vinyl Stickers,Illustration,Art,USD,2015-01-17,275.00,2015-01-03 04:12:23,642.00,successful,40,US,642.00,642.00,275.00
1000786724,Harold VS The Horde,Video Games,Games,USD,2015-01-18,14000.00,2014-12-19 07:49:11,113.00,failed,18,US,113.00,113.00,14000.00
1000788629,Camille Peruto - NEW ALBUM,Pop,Music,USD,2016-07-06,15000.00,2016-05-07 00:02:52,18009.00,successful,69,US,18009.00,18009.00,15000.00
100078996,APP - CUSTOM SHOES/ Calzado Personalizado - MADAME MARIAN,Apps,Technology,MXN,2016-12-21,55000.00,2016-11-19 04:05:23,56680.00,successful,24,MX,2.45,2739.22,2658.03
1000802137,Tye's Photographic Journey.,People,Photography,USD,2015-12-12,2500.00,2015-11-12 07:06:24,0.00,failed,0,US,0.00,0.00,2500.00
1000804307,Ropw,Games,Games,USD,2017-09-22,2000.00,2017-08-23 09:59:23,3.69,failed,3,US,0.00,3.69,2000.00
1000804742,The Chelsea Chronicle Podcast,Audio,Journalism,GBP,2017-02-24,10000.00,2017-01-25 16:21:21,337.50,failed,15,GB,115.05,423.72,12554.61
1000810416,Wildlife Inspired T-Shirts
1000811882,The Sword of Asumi Visual Novel,Video Games,Games,GBP,2014-11-10,2500.00,2014-10-19 20:35:23,3097.00,successful,107,GB,4983.78,4848.23,3913.65
1000823935,Wax Stacks LP Record Crates,Design,Design,USD,2015-07-15,35000.00,2015-06-15 17:55:05,39209.00,successful,120,US,39209.00,39209.00,35000.00
1000827504,The JANIS JOPLIN Project (Canceled),Photography,Photography,USD,2012-08-21,11000.00,2012-07-10 02:31:19,75.00,canceled,1,US,75.00,75.00,11000.00
1000827890,Throw Over Car Door Dent Protector,Design,Design,USD,2017-03-01,5000.00,2017-02-02 23:49:26,45.00,failed,2,US,0.00,45.00,5000.00
1000834930,Strawberry Fields Café and Patisserie,Food,Food,CAD,2017-01-23,50000.00,2016-12-01 21:16:27,0.00,failed,0,CA,0.00,0.00,38112.66
1000844246,Tofu: Stylish T-Shirts that are Made by Freedom,Apparel,Fashion,USD,2015-08-10,3000.00,2015-07-22 15:31:10,23079.00,successful,140,US,23079.00,23079.00,3000.00
1000850525,American Confines vol 1: Cincinnati in 52,Photobooks,Photography,USD,2016-07-20,17500.00,2016-06-20 08:10:03,656.00,failed,14,US,615.00,656.00,17500.00
1000853310,Good Company,Shorts,Film & Video,USD,2012-02-27,500.00,2012-01-28 04:22:17,5.00,failed,1,US,5.00,5.00,500.00
1000865260,Launch Romeo and Juliet in Yiddish in New York City,Film & Video,Film & Video,USD,2011-06-10,5000.00,2011-05-17 22:17:10,0.00,failed,0,US,0.00,0.00,5000.00
1000869383,The Case of the Silent Girl - a dark Sherlock Holmes tale,Comics,Comics,SEK,2016-07-18,4450.00,2016-06-18 20:16:00,8503.00,successful,47,SE,409.54,986.03,516.03
1000883509,Chasing Blue at The Trans Theatre Festival,Festivals,Theater,USD,2016-06-01,4000.00,2016-04-29 19:53:22,4813.00,successful,105,US,4813.00,4813.00,4000.00
1000885772,Mooli London | Designer Camera & Tech Bag - The Hampton,Product Design,Design,GBP,2015-10-10,15000.00,2015-09-04 16:33:23,15267.00,successful,85,GB,23358.14,23576.92,23164.59
100089599,CLOTHING LABEL WITH A 90's STATE OF MIND - MADE IN FRANCE,Apparel,Fashion,EUR,2016-12-18,3286.00,2016-11-18 18:51:27,3776.00,successful,44,FR,427.94,3944.43,3432.57
1000896053,The Ultimate Custom Shark Rig,Product Design,Design,USD,2015-04-24,8000.00,2015-03-25 14:58:46,0.00,failed,0,US,0.00,0.00,8000.00
1000916036,Conference Paradigm Shift Meeting #3,Performance Art,Art,EUR,2017-12-13,700.00,2017-10-14 08:25:55,85.00,failed,4,FR,88.86,100.35,826.42
1000918505,Dynamic Faces Match,Games,Games,USD,2017-02-23,15000.00,2017-01-24 20:46:15,0.00,canceled,0,US,0.00,0.00,15000.00
100091944,Climbing 4 Kidz,Film & Video,Film & Video,CAD,2014-05-08,38875.00,2014-04-09 22:39:16,0.00,failed,0,CA,0.00,0.00,35895.66
1000922108,Tugboat Collective's Inaugural Season,Theater,Theater,USD,2012-10-11,9000.00,2012-09-12 05:32:06,10046.00,successful,115,US,10046.00,10046.00,9000.00
1000932522,Geocaching Trading Cards - History Series II,Games,Games,USD,2013-03-03,1500.00,2013-02-01 20:14:41,1620.00,successful,52,US,1620.00,1620.00,1500.00
1000937140,The FUN n' EASY CookBook For Children's Well.....Fun Cooking,Publishing,Publishing,USD,2012-12-09,3500.00,2012-11-07 19:53:01,0.00,failed,0,US,0.00,0.00,3500.00
1000940032,Space Trucker,Video Games,Games,USD,2016-12-08,150.00,2016-11-08 08:20:27,165.00,successful,7,US,25.00,165.00,150.00
1000942804,High,Documentary,Film & Video,USD,2016-07-02,5250.00,2016-06-02 04:55:34,0.00,failed,0,US,0.00,0.00,5250.00
1000953875,Club Wick3d,Video Games,Games,USD,2015-03-23,300000.00,2015-01-22 22:28:42,1.00,failed,1,US,1.00,1.00,300000.00
1000968500,Modern Handmade Ceramics: Paper & Clay,Ceramics,Art,USD,2013-05-24,3000.00,2013-05-10 04:48:33,4386.00,successful,94,US,4386.00,4386.00,3000.00
1000983983,Join me in completing my first Solo Project CD!,Pop,Music,USD,2011-09-30,2000.00,2011-08-09 23:19:09,170.00,failed,7,US,170.00,170.00,2000.00
1000987760,Emotional Makayla: Mommy's Birthday Gift!,Children's Books,Publishing,USD,2017-02-19,3000.00,2017-01-05 19:10:03,91.00,failed,4,US,20.00,91.00,3000.00
1000988678,Ashley's Beauty Tool Organizer Kit,Crafts,Crafts,USD,2014-08-30,7000.00,2014-08-06 21:31:52,0.00,failed,0,US,0.00,0.00,7000.00
1000988864,Alaska Bug Bites LLC - Farmers Markets Launch,Vegan,Food,USD,2017-04-01,2000.00,2017-02-22 18:32:07,2164.77,successful,52,US,525.00,2164.77,2000.00
1000992739,Quick Query - Relaunch!,Playing Cards,Games,USD,2014-08-18,750.00,2014-07-19 19:02:26,1207.00,successful,56,US,1207.00,1207.00,750.00
1000997384,Quick The Clockwork Knight Volume #2,Comics,Comics,USD,2014-06-03,2000.00,2014-04-16 05:25:22,2585.00,successful,105,US,2585.00,2585.00,2000.00
1001000566,WrittenWitheArt,Publishing,Publishing,USD,2014-03-05,1500.00,2014-02-04 01:30:08,1500.00,successful,26,US,1500.00,1500.00,1500.00
100101389,Uptown Juice Company: Local cold-pressed goodness,Food,Food,USD,2014-04-01,25000.00,2014-02-25 00:15:17,30066.00,successful,161,US,30066.00,30066.00,25000.00
100101652,Objecthood: A Story of an Imagined Economy (Canceled),Art Books,Publishing,USD,2011-08-12,15000.00,2011-07-22 00:28:16,25.00,canceled,1,US,25.00,25.00,15000.00
1001019464,Strain Wars: Playing cards,Playing Cards,Games,USD,2016-07-31,5000.00,2016-07-16 11:18:43,176.00,failed,6,US,100.00,176.00,5000.00
1001020080,Wood Floor Fundraiser,Dance,Dance,USD,2015-08-16,1200.00,2015-08-11 17:13:30,1205.00,successful,21,US,1205.00,1205.00,1200.00
100102338,Water Purification System Using Solar Evacuated Tube,Product Design,Design,USD,2016-04-28,150.00,2016-04-08 23:36:17,218.00,successful,15,US,218.00,218.00,150.00
1001028167,Steel Cathedrals- Short poems for the digital age.,Poetry,Publishing,GBP,2013-07-28,4000.00,2013-06-28 23:17:04,20.00,failed,1,GB,30.66,30.30,6060.97
1001033266,The Chameleon Chronicles: Colors of Fate,Fiction,Publishing,USD,2014-12-23,500.00,2014-12-03 04:26:07,1.00,failed,1,US,1.00,1.00,500.00
1001035783,Once Were Ghosts - Ephemeral 7-Song EP,Indie Rock,Music,USD,2011-06-14,1000.00,2011-04-15 09:00:07,0.00,failed,0,US,0.00,0.00,1000.00
1001042227,Via Chic–OneClutch™,Product Design,Design,USD,2015-08-14,75000.00,2015-06-30 03:47:54,1736.00,failed,21,US,1736.00,1736.00,75000.00
1001043181,Afraid So Galileo Album,Rock,Music,USD,2016-06-26,5500.00,2016-05-27 11:39:38,0.00,failed,0,US,0.00,0.00,5500.00
1001048123,Paterson Falls Film Festival,Film & Video,Film & Video,USD,2013-05-03,1500.00,2013-04-03 03:09:07,1612.00,successful,27,US,1612.00,1612.00,1500.00
1001052357,Spilt Milk,Graphic Novels,Comics,AUD,2017-01-08,18000.00,2016-12-09 04:00:31,832.00,failed,23,AU,375.22,623.55,13490.22
1001057158,Thailand country side,Photography,Photography,USD,2014-10-25,17000.00,2014-08-26 21:23:18,35.00,failed,2,US,35.00,35.00,17000.00
1001064677,Equinox: my first comic (genre: fantasy),Comics,Comics,USD,2011-06-04,5150.00,2011-04-25 21:36:40,5965.50,successful,97,US,5965.50,5965.50,5150.00
1001077166,Student Operated Fabrication Lab,Fabrication Tools,Technology,USD,2012-07-11,5000.00,2012-06-11 13:55:42,5000.00,successful,57,US,5000.00,5000.00,5000.00
1001086968,Nurse Mare Foals: Born to Die,Documentary,Film & Video,USD,2015-01-06,20000.00,2014-12-07 19:45:47,22421.00,successful,383,US,22421.00,22421.00,20000.00
1001087429,The Bird Nerd,Comedy,Film & Video,GBP,2014-07-03,400.00,2014-06-03 16:00:20,1065.00,successful,36,GB,1783.51,1825.79,685.74
1001087682,Funky Grits - fast casual diner pairing music with the menu!,Restaurants,Food,USD,2015-10-01,100000.00,2015-09-03 17:32:07,1600.00,failed,13,US,1600.00,1600.00,100000.00
1001093391,The Great Kentucky Goblin Spree,Film & Video,Film & Video,USD,2014-03-21,5500.00,2014-02-19 21:04:07,6614.00,successful,88,US,6614.00,6614.00,5500.00
1001097057,Help Put Community-Building Art in Austin's Patterson Park,Public Art,Art,USD,2017-04-13,5000.00,2017-03-08 17:54:13,7259.00,successful,26,US,300.00,7259.00,5000.00
1001110351,Kingdoms of Erden: King of the Mountain,Tabletop Games,Games,USD,2017-07-27,1000.00,2017-06-26 15:52:31,745.00,canceled,52,US,316.00,745.00,1000.00
1001115961,Made From Scratch,Restaurants,Food,USD,2015-08-31,25000.00,2015-08-01 18:33:56,0.00,failed,0,US,0.00,0.00,25000.00
1001116225,Pierced Hearts Tattoo Boutique Start Up,Art,Art,USD,2015-05-13,5000.00,2015-03-14 12:40:11,0.00,failed,0,US,0.00,0.00,5000.00
1001126692,Pole Diversity: A Showcase of Acrobatic Dance (Part Two),Performances,Dance,USD,2015-09-19,450.00,2015-08-19 21:02:03,160.00,failed,4,US,160.00,160.00,450.00
1001128468,The McKenzie Project,Photography,Photography,CAD,2017-06-01,500.00,2017-04-17 17:54:33,1845.00,successful,30,CA,153.82,1364.34,369.74
1001132597,A New Omni-Wheel. A mechanical innovation created for robots,Hardware,Technology,USD,2016-06-24,3500.00,2016-05-25 16:19:03,107.00,failed,7,US,107.00,107.00,3500.00
1001135664,BrewStick ~ carboy ruler,Food,Food,USD,2014-03-24,22500.00,2014-02-22 22:45:11,50.00,failed,2,US,50.00,50.00,22500.00
1001136944,Open Fiesta Arts Store dreaming big in San Antonio,Sculpture,Art,USD,2016-03-05,5000.00,2016-01-20 00:50:26,52.00,failed,4,US,52.00,52.00,5000.00
1001137002,Opening Portals DVD,Documentary,Film & Video,GBP,2014-03-28,2000.00,2014-02-26 10:27:50,0.00,failed,0,GB,0.00,0.00,3326.62
1001143049,Nutty Nations: Re-Imagining Learning Through Games,Mobile Games,Games,USD,2014-12-01,25000.00,2014-10-24 12:24:36,18431.00,canceled,71,US,18431.00,18431.00,25000.00
1001149306,Night Terrors: Garden of Limbo,Fiction,Publishing,USD,2014-01-05,350.00,2013-12-06 20:23:31,1067.00,successful,14,US,1067.00,1067.00,350.00
100114978,Inclusive Toolkit: tools for iOS & OS X app accessibility,Software,Technology,GBP,2015-06-13,5500.00,2015-05-13 13:20:01,7157.00,successful,184,GB,11147.99,11335.49,8711.08
1001156528,Greek4Fun,Video Games,Games,USD,2012-05-09,12000.00,2012-04-09 15:07:15,686.00,failed,14,US,686.00,686.00,12000.00
1001157858,Hood's Up Brewery,Drinks,Food,USD,2015-06-21,28000.00,2015-05-15 20:39:33,12024.00,failed,62,US,12024.00,12024.00,28000.00
1001159174,Fooju Dance Collaborative,Performances,Dance,USD,2014-12-21,1500.00,2014-11-21 08:02:19,1900.00,successful,47,US,1900.00,1900.00,1500.00
1001165113,CHRIS CRITELLI RECORDS HIS DEBUT EP!,Pop,Music,USD,2013-09-05,10000.00,2013-08-06 04:02:22,11713.00,successful,195,US,11713.00,11713.00,10000.00
10011702,Piero Marsili,Documentary,Film & Video,GBP,2016-08-09,10000.00,2016-06-30 17:51:08,0.00,failed,0,GB,0.00,0.00,12966.80
1001181420,Sleeping in a Truck,Rock,Music,USD,2009-07-15,10000.00,2009-06-20 22:15:06,10328.00,successful,65,US,10328.00,10328.00,10000.00
1001188527,Design Your Own Leatherjacket,Fashion,Fashion,EUR,2016-06-14,2000.00,2016-05-29 22:04:54,2028.00,successful,7,DE,2254.15,2282.32,2250.81
1001190550,Sanfilippo Wing it!,Accessories,Fashion,EUR,2016-06-26,10000.00,2016-05-15 22:43:59,855.00,failed,25,DE,966.76,952.04,11134.99
1001216413,Road Runner multisport smartphone carrier,Product Design,Design,EUR,2017-03-09,59000.00,2017-01-22 16:53:55,4021.00,failed,50,FR,917.10,4264.68,62575.57
1001217929,LEGO Imagination Lab,Animation,Film & Video,USD,2014-03-16,2500.00,2014-02-14 23:56:40,1186.69,failed,15,US,1186.69,1186.69,2500.00
1001218320,Arkham Source Book,Games,Games,USD,2012-08-12,800.00,2012-06-13 05:33:44,45.00,failed,3,US,45.00,45.00,800.00
1001223817,Finishing & Festival Funds - The Final Stage - short film,Shorts,Film & Video,USD,2016-09-18,2000.00,2016-08-29 22:44:12,310.00,failed,9,US,75.00,310.00,2000.00
1001227372,Lonely House Films: Adam Hope,Film & Video,Film & Video,USD,2012-06-09,3397.98,2012-05-10 07:43:31,50.00,failed,1,US,50.00,50.00,3397.98
1001228129,Adult Colour Debut Album,Rock,Music,USD,2017-06-24,2200.00,2017-05-25 22:27:33,2415.00,successful,52,US,355.00,2415.00,2200.00
1001230250,Open A.I.R.,Art,Art,USD,2010-07-12,3000.00,2010-05-12 21:45:14,3125.00,successful,55,US,3125.00,3125.00,3000.00
1001242672,At Home in Maine: A Film Series About Homebirth and Midwives,Documentary,Film & Video,USD,2011-09-15,10000.00,2011-08-01 17:35:43,1765.00,failed,34,US,1765.00,1765.00,10000.00
1001243185,The FUSIONproject,Documentary,Film & Video,USD,2011-04-24,5000.00,2011-03-24 00:08:46,100.00,failed,1,US,100.00,100.00,5000.00
1001243867,Lego Batman: Zombie Genesis Series,Animation,Film & Video,GBP,2013-06-04,125.00,2013-05-14 10:17:24,242.00,successful,19,GB,371.54,376.94,194.70
1001244864,Digitizing My Family,Family,Film & Video,USD,2014-12-06,3500.00,2014-11-05 15:50:51,3585.00,successful,43,US,3585.00,3585.00,3500.00
100124630,Progress The Steampunk Series - Season 2,Film & Video,Film & Video,USD,2015-09-05,40000.00,2015-08-06 03:19:15,733.00,failed,18,US,733.00,733.00,40000.00
1001251896,Winter Writing Residency,Art,Art,USD,2012-02-15,1000.00,2012-01-28 19:07:32,1145.00,successful,21,US,1145.00,1145.00,1000.00
1001259618,DOME Shades: Sunglasses for Big Heads,Accessories,Fashion,USD,2015-03-31,10000.00,2015-02-25 21:13:42,3238.00,failed,36,US,3238.00,3238.00,10000.00
1001263250,A Portrait a Day 365 Challenge,Painting,Art,USD,2014-12-25,30000.00,2014-11-25 17:43:46,1152.00,failed,9,US,1152.00,1152.00,30000.00
1001265769,XPUMP | TURN ANY SOUND SOURCE INTO A HOME THEATER EXPERIENCE,Sound,Technology,USD,2016-10-21,25000.00,2016-09-06 10:00:03,227673.00,successful,2278,US,16679.00,227673.00,25000.00
1001270191,Complete Paine's Skatepark,Public Art,Art,USD,2013-04-03,10000.00,2013-03-14 22:01:25,11511.10,successful,177,US,11511.10,11511.10,10000.00
1001279854,Westward #8,Comic Books,Comics,USD,2014-07-31,2500.00,2014-06-25 17:27:43,2611.00,successful,75,US,2611.00,2611.00,2500.00
1001288451,Paperback & Kindle available but get it for less here!,Fiction,Publishing,GBP,2017-07-09,50.00,2017-06-09 02:20:24,33.00,failed,6,GB,2.58,42.81,64.87
1001292387,TIBA Putt: A personal approach to improve your putting,Product Design,Design,USD,2014-05-14,9225.00,2014-04-14 04:54:04,1076.00,failed,32,US,1076.00,1076.00,9225.00
1001295591,Ghost Herds: Rescuing horses and horse people in Kentucky,Nonfiction,Publishing,USD,2013-02-25,2200.00,2013-01-26 03:06:59,2510.00,successful,31,US,2510.00,2510.00,2200.00
100130008,Gideon's Epic Forge,Sculpture,Art,USD,2014-08-30,550.00,2014-07-31 23:40:01,708.00,successful,23,US,708.00,708.00,550.00
1001302417,Survyval Breakthrough Hoodie,Apparel,Fashion,EUR,2017-07-01,20000.00,2017-05-22 11:38:07,1.00,failed,1,IT,0.00,1.14,22824.02
1001302832,The Farmer the Bean and the Holy Roast,Food,Food,USD,2013-02-21,3500.00,2013-01-22 22:58:00,1278.00,failed,29,US,1278.00,1278.00,3500.00
1001303993,A Jessica Rabbit Production,Music,Music,USD,2012-07-16,1300.00,2012-06-28 05:56:40,625.00,failed,10,US,625.00,625.00,1300.00
1001304256,FINAL HOURS!!! Kira Kira Rainbow Unicorn Stickers!,Stationery,Crafts,AUD,2016-01-17,250.00,2016-01-02 09:03:53,1009.00,successful,39,AU,734.39,709.07,175.69
1001328623,Belleflower - A Feature Film,Narrative Film,Film & Video,USD,2014-05-28,2500.00,2014-05-07 23:32:26,3863.37,successful,42,US,3863.37,3863.37,2500.00
1001333672,Mutant Plants: A Guide (Canceled),Nonfiction,Publishing,GBP,2013-08-03,1000.00,2013-07-04 11:17:47,55.00,canceled,6,GB,83.34,85.39,1552.55
1001338336,MAB MINDZ AT SOUND SET 2014,Apparel,Fashion,USD,2014-05-09,1500.00,2014-04-22 02:33:09,247.00,failed,9,US,247.00,247.00,1500.00
1001338443,Lei,Film & Video,Film & Video,GBP,2016-04-17,370.00,2016-03-24 18:44:13,495.00,successful,17,GB,703.20,711.71,531.98
1001339505,The Get Back an adaptation of Wrong Becomes Me,Narrative Film,Film & Video,USD,2010-08-03,9000.00,2010-06-24 13:34:32,171.00,failed,8,US,171.00,171.00,9000.00
1001340544,The Bicycle Bus,Public Art,Art,USD,2013-03-25,4500.00,2013-02-20 20:45:04,5263.00,successful,107,US,5263.00,5263.00,4500.00
100134337,Danger!  Extreme Lawn Darts (Canceled),Video Games,Games,USD,2012-05-30,10000.00,2012-05-15 21:11:19,60.00,canceled,3,US,60.00,60.00,10000.00
1001344493,My 1st Cookbook (for children),Children's Books,Publishing,USD,2013-07-29,3800.00,2013-06-29 02:37:50,272.00,failed,9,US,272.00,272.00,3800.00
1001347176,The Book of Maxwell,Print,Journalism,USD,2017-08-07,1500.00,2017-07-12 23:47:37,1804.00,successful,33,US,500.00,1804.00,1500.00
1001348491,Glory of the Three Kingdoms - Guandu Core Set,Tabletop Games,Games,USD,2012-12-07,7000.00,2012-10-23 14:43:27,7782.00,successful,130,US,7782.00,7782.00,7000.00
1001352451,The Great Apple Pie,Farmer's Markets,Food,CAD,2014-08-15,15.00,2014-07-16 05:03:30,6.00,failed,2,CA,5.59,5.50,13.76
1001353002,The Project Unknown (Canceled),Video Games,Games,NOK,2015-11-07,50000.00,2015-09-08 18:59:12,5.00,canceled,1,NO,0.60,0.58,5767.28
1001353112,It belongs to the world: Ackermann's Repository of Arts!,Fashion,Fashion,USD,2013-07-05,5000.00,2013-06-05 02:50:48,0.00,failed,0,US,0.00,0.00,5000.00
1001366443,SEVEN DEVILS - Feature Film,Thrillers,Film & Video,USD,2017-05-12,7000.00,2017-03-13 08:36:48,810.00,failed,10,US,0.00,810.00,7000.00
1001368898,Riposte (Canceled),Video Games,Games,EUR,2015-11-18,15000.00,2015-10-19 20:10:12,1030.00,canceled,28,NL,1168.94,1100.86,16031.98
1001373564,Chill Puck - Keep your beverage colder longer.,Product Design,Design,USD,2013-05-08,7500.00,2013-04-10 02:00:27,41759.00,successful,1127,US,41759.00,41759.00,7500.00
1001377540,Heroes And Other Strangers at FringeNYC,Theater,Theater,USD,2011-07-02,1971.00,2011-05-30 05:52:57,2308.50,successful,53,US,2308.50,2308.50,1971.00
1001404128,Project World,Photography,Photography,GBP,2014-04-30,20000.00,2014-03-26 00:45:57,25.00,failed,2,GB,41.20,42.19,33751.86
1001407622,Quadrato Retractable Knife - Make 100,Product Design,Design,USD,2017-11-21,5350.00,2017-11-07 22:41:41,2670.00,failed,35,US,753.00,2670.00,5350.00
1001423755,Single Track - contemporary art gallery and espresso bar,Art,Art,GBP,2013-11-22,9900.00,2013-10-23 21:08:11,10015.00,successful,85,GB,16151.58,16225.19,16038.88
1001432466,The Great Fly Cup Bake Off,Events,Food,GBP,2015-09-08,250.00,2015-08-09 20:29:42,340.00,successful,17,GB,526.83,524.38,385.58
1001435839,Un Amour Oublie a love forgotten,Animation,Film & Video,USD,2015-06-10,5000.00,2015-05-11 19:37:54,0.00,failed,0,US,0.00,0.00,5000.00
1001442355,In the Loop: A Resource Strategy Game for Tomorrow's Leaders,Tabletop Games,Games,USD,2015-08-07,10000.00,2015-07-08 14:01:20,14414.00,successful,102,US,14414.00,14414.00,10000.00
1001442379,The Contractors - Create 3D Model: Prop Asset Model #1,Video Games,Games,USD,2017-05-26,2000.00,2017-05-05 12:47:05,2348.00,successful,17,US,340.00,2348.00,2000.00
100144828,Sasha's Fashion Show - Spectacle,Fashion,Fashion,USD,2014-03-21,1750.00,2014-03-03 21:40:06,2190.00,successful,51,US,2190.00,2190.00,1750.00
1001468086,Bass River Press,Poetry,Publishing,USD,2015-04-05,2000.00,2015-03-06 19:58:58,325.00,failed,6,US,325.00,325.00,2000.00
100147142,Betul Soykan Records Joaquin Turina Violin Works CD Project,Classical Music,Music,USD,2014-09-24,2250.00,2014-08-25 02:33:39,40.00,failed,4,US,40.00,40.00,2250.00
1001473842,Food truck for the world.,Food Trucks,Food,USD,2015-09-15,2000.00,2015-08-31 17:28:20,0.00,failed,0,US,0.00,0.00,2000.00
1001476723,Publishing The Occupy Portraits,Photography,Photography,USD,2014-07-09,60000.00,2014-05-10 07:23:53,10820.00,failed,71,US,10820.00,10820.00,60000.00
1001484182,Daweyu Hills – Crop to Cup,Drinks,Food,USD,2015-10-15,25000.00,2015-09-15 21:01:47,25816.00,successful,172,US,25816.00,25816.00,25000.00
1001490622,TimeChat™ (Canceled),Apps,Technology,AUD,2014-10-24,33000.00,2014-09-23 21:05:58,1110.00,canceled,5,AU,991.48,976.08,29018.64
1001494526,Dream Project,Art,Art,EUR,2017-11-06,200000.00,2017-09-07 18:55:55,0.00,failed,0,DE,0.00,0.00,233081.22
100149523,Duncan Woods - Chameleon EP,Music,Music,AUD,2015-08-25,4500.00,2015-08-04 12:05:17,4767.00,undefined,0,N,0,,3402.08,3211.53
1001498884,Peripheral vision - short film,Shorts,Film & Video,AUD,2015-06-02,250.00,2015-05-08 10:16:59,842.00,successful,17,AU,671.75,649.89,192.96
